State,County Code,Year,deaths
NM,35013.0,2007,24
NM,35013.0,2008,23
NM,35013.0,2009,29
NM,35013.0,2010,27
NM,35013.0,2011,26
NM,35013.0,2012,31
NM,35013.0,2013,23
NM,35013.0,2014,33
NM,35013.0,2015,33
NM,35015.0,2005,11
NM,35015.0,2006,12
NM,35015.0,2008,14
NM,35015.0,2009,14
NM,35015.0,2010,16
NM,35015.0,2014,14
NM,35015.0,2015,17
NM,35025.0,2007,12
NM,35025.0,2010,11
NM,35025.0,2011,14
NM,35025.0,2013,13
NM,35025.0,2014,11
NM,35031.0,2005,11
NM,35035.0,2006,11
NM,35035.0,2009,15
NM,35035.0,2011,11
NM,35035.0,2012,12
NM,35035.0,2014,15
NM,35035.0,2015,11
NM,35039.0,2003,12
NM,35039.0,2004,19
NM,35039.0,2005,16
NM,35039.0,2006,18
NM,35039.0,2007,17
NM,35039.0,2008,24
NM,35039.0,2009,19
NM,35039.0,2010,18
NM,35039.0,2011,27
NM,35039.0,2012,30
NM,35039.0,2013,28
NM,35039.0,2014,39
NM,35039.0,2015,26
NM,35043.0,2003,11
NM,35043.0,2006,11
NM,35043.0,2007,14
NM,35043.0,2008,19
NM,35043.0,2009,19
NM,35043.0,2010,16
NM,35043.0,2011,25
NM,35043.0,2012,21
NM,35043.0,2013,20
NM,35043.0,2014,29
NM,35043.0,2015,21
NM,35045.0,2003,12
NM,35045.0,2007,15
NM,35045.0,2008,15
NM,35045.0,2009,15
NM,35045.0,2010,13
NM,35045.0,2011,19
NM,35045.0,2012,21
NM,35045.0,2013,15
NM,35045.0,2014,22
NM,35045.0,2015,12
NM,35047.0,2011,13
NM,35047.0,2012,10
NM,35049.0,2003,24
NM,35049.0,2004,19
NM,35049.0,2005,18
NM,35049.0,2006,20
NM,35049.0,2007,26
NM,35049.0,2008,38
NM,35049.0,2009,20
NM,35049.0,2010,27
NM,35049.0,2011,36
NM,35049.0,2012,34
NM,35049.0,2013,40
NM,35049.0,2014,37
NM,35049.0,2015,40
NM,35055.0,2012,11
NM,35061.0,2003,17
NM,35061.0,2004,15
NM,35061.0,2005,10
NM,35061.0,2006,20
NM,35061.0,2007,17
NM,35061.0,2008,13
NM,35061.0,2009,14
NM,35061.0,2010,18
NM,35061.0,2011,22
NM,35061.0,2012,11
NM,35061.0,2013,14
NM,35061.0,2014,20
NM,35061.0,2015,10
NV,32003.0,2003,247
NV,32003.0,2004,280
NV,32003.0,2005,336
NV,32003.0,2006,336
NV,32003.0,2007,374
NV,32003.0,2008,359
NV,32003.0,2009,389
NV,32003.0,2010,387
NV,32003.0,2011,449
NV,32003.0,2012,419
NV,32003.0,2013,439
NV,32003.0,2014,396
NV,32003.0,2015,435
NV,32005.0,2008,10
NV,32005.0,2010,11
NV,32019.0,2010,12
NV,32023.0,2005,10
NV,32023.0,2008,11
NV,32023.0,2009,10
NV,32023.0,2010,17
NV,32023.0,2012,12
NV,32023.0,2015,15
NV,32031.0,2003,59
NV,32031.0,2004,45
NV,32031.0,2005,69
NV,32031.0,2006,56
NV,32031.0,2007,76
NV,32031.0,2008,89
NV,32031.0,2009,82
NV,32031.0,2010,98
NV,32031.0,2011,111
NV,32031.0,2012,101
NV,32031.0,2013,110
NV,32031.0,2014,69
NV,32031.0,2015,84
NV,32510.0,2004,10
NV,32510.0,2009,14
NV,32510.0,2014,10
NV,32510.0,2015,24
NY,36001.0,2006,11
NY,36001.0,2007,28
NY,36001.0,2008,15
NY,36001.0,2009,10
NY,36001.0,2010,24
NY,36001.0,2011,26
NY,36001.0,2012,13
NY,36001.0,2013,29
NY,36001.0,2014,25
NY,36001.0,2015,27
NY,36005.0,2003,131
NY,36005.0,2004,127
NY,36005.0,2005,135
NY,36005.0,2006,187
NY,36005.0,2007,170
NY,36005.0,2008,136
NY,36005.0,2009,129
NY,36005.0,2010,100
NY,36005.0,2011,120
NY,36005.0,2012,151
NY,36005.0,2013,151
NY,36005.0,2014,133
NY,36005.0,2015,213
NY,36007.0,2007,10
NY,36007.0,2008,12
NY,36007.0,2009,11
NY,36007.0,2010,16
NY,36007.0,2011,17
NY,36007.0,2012,16
NY,36007.0,2013,27
NY,36007.0,2014,34
NY,36007.0,2015,34
NY,36009.0,2015,14
NY,36011.0,2011,10
NY,36011.0,2013,10
NY,36011.0,2015,14
NY,36013.0,2007,12
NY,36013.0,2013,13
NY,36013.0,2014,17
NY,36013.0,2015,24
NY,36015.0,2011,11
NY,36015.0,2012,17
NY,36015.0,2013,10
NY,36015.0,2015,10
NY,36019.0,2011,11
NY,36027.0,2006,20
NY,36027.0,2007,25
NY,36027.0,2008,26
NY,36027.0,2009,21
NY,36027.0,2010,47
NY,36027.0,2011,33
NY,36027.0,2012,49
NY,36027.0,2013,70
NY,36027.0,2014,39
NY,36027.0,2015,56
NY,36029.0,2006,47
NY,36029.0,2007,66
NY,36029.0,2008,88
NY,36029.0,2009,80
NY,36029.0,2010,74
NY,36029.0,2011,103
NY,36029.0,2012,87
NY,36029.0,2013,131
NY,36029.0,2014,143
NY,36029.0,2015,271
NY,36039.0,2012,10
NY,36045.0,2014,14
NY,36045.0,2015,15
NY,36047.0,2003,216
NY,36047.0,2004,220
NY,36047.0,2005,213
NY,36047.0,2006,255
NY,36047.0,2007,211
NY,36047.0,2008,178
NY,36047.0,2009,178
NY,36047.0,2010,175
NY,36047.0,2011,185
NY,36047.0,2012,201
NY,36047.0,2013,188
NY,36047.0,2014,216
NY,36047.0,2015,247
NY,36053.0,2014,11
NY,36055.0,2006,52
NY,36055.0,2007,60
NY,36055.0,2008,53
NY,36055.0,2009,51
NY,36055.0,2010,57
NY,36055.0,2011,66
NY,36055.0,2012,72
NY,36055.0,2013,88
NY,36055.0,2014,97
NY,36055.0,2015,98
NY,36059.0,2003,21
NY,36059.0,2004,12
NY,36059.0,2005,16
NY,36059.0,2006,114
NY,36059.0,2007,122
NY,36059.0,2008,130
NY,36059.0,2009,118
NY,36059.0,2010,91
NY,36059.0,2011,146
NY,36059.0,2012,157
NY,36059.0,2013,169
NY,36059.0,2014,169
NY,36059.0,2015,199
NY,36061.0,2003,197
NY,36061.0,2004,157
NY,36061.0,2005,195
NY,36061.0,2006,195
NY,36061.0,2007,151
NY,36061.0,2008,134
NY,36061.0,2009,114
NY,36061.0,2010,92
NY,36061.0,2011,122
NY,36061.0,2012,178
NY,36061.0,2013,175
NY,36061.0,2014,165
NY,36061.0,2015,162
NY,36063.0,2006,12
NY,36063.0,2007,13
NY,36063.0,2008,28
NY,36063.0,2009,14
NY,36063.0,2010,29
NY,36063.0,2011,18
NY,36063.0,2012,27
NY,36063.0,2013,30
NY,36063.0,2014,28
NY,36063.0,2015,48
NY,36065.0,2007,10
NY,36065.0,2013,20
NY,36065.0,2014,36
NY,36065.0,2015,37
NY,36067.0,2003,10
NY,36067.0,2006,27
NY,36067.0,2007,39
NY,36067.0,2008,57
NY,36067.0,2009,34
NY,36067.0,2010,33
NY,36067.0,2011,37
NY,36067.0,2012,60
NY,36067.0,2013,56
NY,36067.0,2014,70
NY,36067.0,2015,89
NY,36069.0,2006,11
NY,36069.0,2014,11
NY,36071.0,2006,31
NY,36071.0,2007,25
NY,36071.0,2008,29
NY,36071.0,2009,26
NY,36071.0,2010,44
NY,36071.0,2011,40
NY,36071.0,2012,48
NY,36071.0,2013,56
NY,36071.0,2014,65
NY,36071.0,2015,67
NY,36075.0,2007,11
NY,36075.0,2009,11
NY,36075.0,2011,10
NY,36075.0,2012,13
NY,36075.0,2013,14
NY,36075.0,2014,16
NY,36075.0,2015,18
NY,36079.0,2011,10
NY,36079.0,2012,15
NY,36079.0,2013,14
NY,36079.0,2014,14
NY,36079.0,2015,16
NY,36081.0,2003,142
NY,36081.0,2004,114
NY,36081.0,2005,153
NY,36081.0,2006,159
NY,36081.0,2007,155
NY,36081.0,2008,125
NY,36081.0,2009,122
NY,36081.0,2010,127
NY,36081.0,2011,134
NY,36081.0,2012,128
NY,36081.0,2013,178
NY,36081.0,2014,146
NY,36081.0,2015,160
NY,36083.0,2009,11
NY,36083.0,2012,10
NY,36083.0,2013,11
NY,36083.0,2015,14
NY,36085.0,2003,26
NY,36085.0,2004,45
NY,36085.0,2005,47
NY,36085.0,2006,41
NY,36085.0,2007,46
NY,36085.0,2008,49
NY,36085.0,2009,53
NY,36085.0,2010,57
NY,36085.0,2011,70
NY,36085.0,2012,77
NY,36085.0,2013,67
NY,36085.0,2014,74
NY,36085.0,2015,74
NY,36087.0,2006,10
NY,36087.0,2008,14
NY,36087.0,2009,15
NY,36087.0,2010,10
NY,36087.0,2011,13
NY,36087.0,2012,16
NY,36087.0,2013,27
NY,36087.0,2014,19
NY,36087.0,2015,32
NY,36089.0,2015,12
NY,36091.0,2007,10
NY,36091.0,2008,15
NY,36091.0,2013,11
NY,36091.0,2014,16
NY,36091.0,2015,13
NY,36093.0,2009,10
NY,36093.0,2015,13
NY,36101.0,2007,10
NY,36101.0,2014,11
NY,36103.0,2003,22
NY,36103.0,2004,12
NY,36103.0,2005,14
NY,36103.0,2006,157
NY,36103.0,2007,179
NY,36103.0,2008,189
NY,36103.0,2009,161
NY,36103.0,2010,190
NY,36103.0,2011,272
NY,36103.0,2012,287
NY,36103.0,2013,273
NY,36103.0,2014,259
NY,36103.0,2015,273
NY,36105.0,2006,14
NY,36105.0,2007,10
NY,36105.0,2008,14
NY,36105.0,2011,29
NY,36105.0,2012,12
NY,36105.0,2013,17
NY,36105.0,2014,18
NY,36105.0,2015,18
NY,36107.0,2014,13
NY,36109.0,2012,11
NY,36109.0,2014,14
NY,36109.0,2015,13
NY,36111.0,2007,20
NY,36111.0,2011,22
NY,36111.0,2012,12
NY,36111.0,2013,19
NY,36111.0,2014,22
NY,36111.0,2015,20
NY,36119.0,2003,15
NY,36119.0,2006,60
NY,36119.0,2007,74
NY,36119.0,2008,67
NY,36119.0,2009,66
NY,36119.0,2010,48
NY,36119.0,2011,87
NY,36119.0,2012,95
NY,36119.0,2013,104
NY,36119.0,2014,93
NY,36119.0,2015,112
OH,39001.0,2012,10
OH,39001.0,2014,10
OH,39001.0,2015,13
OH,39003.0,2012,14
OH,39003.0,2013,15
OH,39003.0,2014,12
OH,39003.0,2015,18
OH,39007.0,2008,10
OH,39007.0,2010,18
OH,39007.0,2011,18
OH,39007.0,2012,26
OH,39007.0,2013,15
OH,39007.0,2014,27
OH,39007.0,2015,22
OH,39009.0,2007,13
OH,39009.0,2011,12
OH,39009.0,2012,10
OH,39013.0,2012,10
OH,39013.0,2014,14
OH,39013.0,2015,18
OH,39015.0,2008,12
OH,39015.0,2010,16
OH,39015.0,2011,11
OH,39015.0,2012,13
OH,39015.0,2013,17
OH,39015.0,2014,17
OH,39015.0,2015,25
OH,39017.0,2003,22
OH,39017.0,2004,21
OH,39017.0,2005,30
OH,39017.0,2006,46
OH,39017.0,2007,45
OH,39017.0,2008,55
OH,39017.0,2009,66
OH,39017.0,2010,73
OH,39017.0,2011,80
OH,39017.0,2012,90
OH,39017.0,2013,120
OH,39017.0,2014,151
OH,39017.0,2015,194
OH,39021.0,2014,11
OH,39023.0,2003,11
OH,39023.0,2004,25
OH,39023.0,2005,15
OH,39023.0,2006,18
OH,39023.0,2007,20
OH,39023.0,2008,19
OH,39023.0,2009,12
OH,39023.0,2010,20
OH,39023.0,2011,34
OH,39023.0,2012,36
OH,39023.0,2013,28
OH,39023.0,2014,38
OH,39023.0,2015,71
OH,39025.0,2003,11
OH,39025.0,2004,26
OH,39025.0,2005,22
OH,39025.0,2006,31
OH,39025.0,2007,39
OH,39025.0,2008,39
OH,39025.0,2009,23
OH,39025.0,2010,50
OH,39025.0,2011,46
OH,39025.0,2012,57
OH,39025.0,2013,65
OH,39025.0,2014,80
OH,39025.0,2015,102
OH,39027.0,2004,12
OH,39027.0,2008,10
OH,39027.0,2012,11
OH,39027.0,2013,16
OH,39027.0,2014,13
OH,39027.0,2015,21
OH,39029.0,2011,18
OH,39029.0,2012,18
OH,39029.0,2013,27
OH,39029.0,2014,19
OH,39029.0,2015,30
OH,39033.0,2007,12
OH,39033.0,2015,10
OH,39035.0,2003,99
OH,39035.0,2004,134
OH,39035.0,2005,140
OH,39035.0,2006,183
OH,39035.0,2007,150
OH,39035.0,2008,176
OH,39035.0,2009,134
OH,39035.0,2010,180
OH,39035.0,2011,225
OH,39035.0,2012,242
OH,39035.0,2013,278
OH,39035.0,2014,280
OH,39035.0,2015,297
OH,39037.0,2014,11
OH,39037.0,2015,13
OH,39041.0,2007,11
OH,39041.0,2008,11
OH,39041.0,2009,12
OH,39041.0,2010,13
OH,39041.0,2011,11
OH,39041.0,2012,17
OH,39041.0,2013,15
OH,39041.0,2014,12
OH,39041.0,2015,12
OH,39043.0,2010,18
OH,39043.0,2011,12
OH,39043.0,2012,12
OH,39043.0,2013,16
OH,39043.0,2014,17
OH,39043.0,2015,23
OH,39045.0,2004,13
OH,39045.0,2007,13
OH,39045.0,2009,11
OH,39045.0,2010,15
OH,39045.0,2011,12
OH,39045.0,2012,19
OH,39045.0,2013,17
OH,39045.0,2014,15
OH,39045.0,2015,13
OH,39047.0,2014,12
OH,39047.0,2015,16
OH,39049.0,2003,74
OH,39049.0,2004,85
OH,39049.0,2005,121
OH,39049.0,2006,179
OH,39049.0,2007,210
OH,39049.0,2008,194
OH,39049.0,2009,131
OH,39049.0,2010,239
OH,39049.0,2011,244
OH,39049.0,2012,232
OH,39049.0,2013,209
OH,39049.0,2014,221
OH,39049.0,2015,312
OH,39055.0,2011,10
OH,39055.0,2013,11
OH,39055.0,2014,11
OH,39055.0,2015,14
OH,39057.0,2003,15
OH,39057.0,2004,16
OH,39057.0,2005,20
OH,39057.0,2006,21
OH,39057.0,2007,20
OH,39057.0,2008,31
OH,39057.0,2009,17
OH,39057.0,2010,28
OH,39057.0,2011,23
OH,39057.0,2012,23
OH,39057.0,2013,21
OH,39057.0,2014,40
OH,39057.0,2015,43
OH,39059.0,2010,12
OH,39061.0,2003,73
OH,39061.0,2004,92
OH,39061.0,2005,103
OH,39061.0,2006,116
OH,39061.0,2007,109
OH,39061.0,2008,125
OH,39061.0,2009,80
OH,39061.0,2010,114
OH,39061.0,2011,180
OH,39061.0,2012,173
OH,39061.0,2013,237
OH,39061.0,2014,248
OH,39061.0,2015,349
OH,39063.0,2011,10
OH,39063.0,2014,11
OH,39063.0,2015,13
OH,39065.0,2006,10
OH,39065.0,2013,10
OH,39071.0,2014,12
OH,39071.0,2015,10
OH,39073.0,2007,10
OH,39077.0,2013,14
OH,39077.0,2014,17
OH,39077.0,2015,10
OH,39079.0,2006,14
OH,39079.0,2013,12
OH,39081.0,2003,11
OH,39081.0,2005,12
OH,39081.0,2006,11
OH,39081.0,2008,15
OH,39081.0,2009,22
OH,39081.0,2010,13
OH,39081.0,2011,25
OH,39081.0,2012,14
OH,39081.0,2013,17
OH,39081.0,2014,21
OH,39081.0,2015,16
OH,39083.0,2013,12
OH,39085.0,2004,13
OH,39085.0,2005,19
OH,39085.0,2006,28
OH,39085.0,2007,30
OH,39085.0,2008,27
OH,39085.0,2009,16
OH,39085.0,2010,39
OH,39085.0,2011,43
OH,39085.0,2012,47
OH,39085.0,2013,43
OH,39085.0,2014,53
OH,39085.0,2015,51
OH,39087.0,2008,15
OH,39087.0,2010,11
OH,39087.0,2011,17
OH,39087.0,2015,23
OH,39089.0,2003,11
OH,39089.0,2004,13
OH,39089.0,2006,24
OH,39089.0,2007,14
OH,39089.0,2008,27
OH,39089.0,2009,11
OH,39089.0,2010,22
OH,39089.0,2011,22
OH,39089.0,2012,13
OH,39089.0,2013,23
OH,39089.0,2014,23
OH,39089.0,2015,28
OH,39093.0,2003,13
OH,39093.0,2004,13
OH,39093.0,2005,14
OH,39093.0,2006,18
OH,39093.0,2007,16
OH,39093.0,2008,18
OH,39093.0,2009,21
OH,39093.0,2010,34
OH,39093.0,2011,25
OH,39093.0,2012,70
OH,39093.0,2013,69
OH,39093.0,2014,71
OH,39093.0,2015,63
OH,39095.0,2003,19
OH,39095.0,2004,33
OH,39095.0,2005,59
OH,39095.0,2006,44
OH,39095.0,2007,84
OH,39095.0,2008,73
OH,39095.0,2009,28
OH,39095.0,2010,54
OH,39095.0,2011,57
OH,39095.0,2012,90
OH,39095.0,2013,72
OH,39095.0,2014,116
OH,39095.0,2015,119
OH,39097.0,2010,11
OH,39099.0,2003,14
OH,39099.0,2004,16
OH,39099.0,2005,30
OH,39099.0,2006,27
OH,39099.0,2007,26
OH,39099.0,2008,42
OH,39099.0,2009,27
OH,39099.0,2010,50
OH,39099.0,2011,47
OH,39099.0,2012,47
OH,39099.0,2013,41
OH,39099.0,2014,48
OH,39099.0,2015,60
OH,39101.0,2011,13
OH,39101.0,2012,19
OH,39101.0,2013,18
OH,39101.0,2014,27
OH,39101.0,2015,22
OH,39103.0,2009,11
OH,39103.0,2011,12
OH,39103.0,2012,17
OH,39103.0,2013,14
OH,39103.0,2014,17
OH,39103.0,2015,27
OH,39109.0,2005,11
OH,39109.0,2007,12
OH,39109.0,2008,21
OH,39109.0,2010,14
OH,39109.0,2011,14
OH,39109.0,2012,16
OH,39109.0,2013,12
OH,39109.0,2014,19
OH,39109.0,2015,17
OH,39113.0,2003,52
OH,39113.0,2004,137
OH,39113.0,2005,131
OH,39113.0,2006,142
OH,39113.0,2007,131
OH,39113.0,2008,164
OH,39113.0,2009,92
OH,39113.0,2010,130
OH,39113.0,2011,131
OH,39113.0,2012,168
OH,39113.0,2013,212
OH,39113.0,2014,264
OH,39113.0,2015,258
OH,39119.0,2013,10
OH,39119.0,2015,13
OH,39129.0,2011,14
OH,39129.0,2012,12
OH,39129.0,2013,10
OH,39129.0,2015,10
OH,39131.0,2011,13
OH,39131.0,2015,12
OH,39133.0,2004,10
OH,39133.0,2006,12
OH,39133.0,2007,11
OH,39133.0,2010,14
OH,39133.0,2012,17
OH,39133.0,2013,22
OH,39133.0,2014,30
OH,39133.0,2015,34
OH,39135.0,2008,11
OH,39135.0,2012,11
OH,39135.0,2015,14
OH,39139.0,2005,13
OH,39139.0,2006,16
OH,39139.0,2007,11
OH,39139.0,2008,13
OH,39139.0,2009,11
OH,39139.0,2010,14
OH,39139.0,2011,15
OH,39139.0,2012,10
OH,39139.0,2013,22
OH,39139.0,2014,31
OH,39139.0,2015,36
OH,39141.0,2005,14
OH,39141.0,2006,11
OH,39141.0,2007,19
OH,39141.0,2008,21
OH,39141.0,2009,20
OH,39141.0,2010,16
OH,39141.0,2011,18
OH,39141.0,2012,12
OH,39141.0,2013,16
OH,39141.0,2014,29
OH,39141.0,2015,38
OH,39143.0,2011,12
OH,39143.0,2014,13
OH,39143.0,2015,12
OH,39145.0,2004,14
OH,39145.0,2005,17
OH,39145.0,2006,15
OH,39145.0,2007,19
OH,39145.0,2008,19
OH,39145.0,2009,19
OH,39145.0,2010,22
OH,39145.0,2011,25
OH,39145.0,2012,17
OH,39145.0,2013,18
OH,39145.0,2014,23
OH,39145.0,2015,30
OH,39147.0,2014,11
OH,39149.0,2008,12
OH,39151.0,2003,10
OH,39151.0,2004,15
OH,39151.0,2005,16
OH,39151.0,2006,25
OH,39151.0,2007,25
OH,39151.0,2008,30
OH,39151.0,2009,16
OH,39151.0,2010,39
OH,39151.0,2011,40
OH,39151.0,2012,36
OH,39151.0,2013,52
OH,39151.0,2014,72
OH,39151.0,2015,75
OH,39153.0,2003,48
OH,39153.0,2004,59
OH,39153.0,2005,50
OH,39153.0,2006,67
OH,39153.0,2007,77
OH,39153.0,2008,59
OH,39153.0,2009,38
OH,39153.0,2010,79
OH,39153.0,2011,56
OH,39153.0,2012,92
OH,39153.0,2013,76
OH,39153.0,2014,118
OH,39153.0,2015,173
OH,39155.0,2003,20
OH,39155.0,2004,38
OH,39155.0,2005,28
OH,39155.0,2006,30
OH,39155.0,2007,63
OH,39155.0,2008,41
OH,39155.0,2009,28
OH,39155.0,2010,45
OH,39155.0,2011,57
OH,39155.0,2012,34
OH,39155.0,2013,37
OH,39155.0,2014,54
OH,39155.0,2015,90
OH,39157.0,2011,13
OH,39157.0,2013,11
OH,39159.0,2010,10
OH,39165.0,2003,14
OH,39165.0,2004,11
OH,39165.0,2005,22
OH,39165.0,2006,17
OH,39165.0,2007,19
OH,39165.0,2008,33
OH,39165.0,2009,23
OH,39165.0,2010,24
OH,39165.0,2011,26
OH,39165.0,2012,33
OH,39165.0,2013,27
OH,39165.0,2014,40
OH,39165.0,2015,42
OH,39167.0,2014,12
OH,39169.0,2008,11
OH,39169.0,2011,13
OH,39169.0,2014,13
OH,39169.0,2015,23
OH,39173.0,2006,10
OH,39173.0,2014,16
OH,39173.0,2015,22
OK,40013.0,2012,12
OK,40017.0,2004,10
OK,40017.0,2007,10
OK,40017.0,2010,12
OK,40017.0,2011,17
OK,40017.0,2013,14
OK,40017.0,2014,16
OK,40017.0,2015,13
OK,40019.0,2009,11
OK,40019.0,2010,11
OK,40019.0,2011,15
OK,40019.0,2012,15
OK,40019.0,2013,15
OK,40019.0,2014,12
OK,40019.0,2015,14
OK,40021.0,2006,12
OK,40021.0,2009,11
OK,40021.0,2013,12
OK,40021.0,2014,12
OK,40021.0,2015,11
OK,40027.0,2003,15
OK,40027.0,2004,10
OK,40027.0,2005,15
OK,40027.0,2006,25
OK,40027.0,2007,24
OK,40027.0,2008,30
OK,40027.0,2009,37
OK,40027.0,2010,31
OK,40027.0,2011,28
OK,40027.0,2012,44
OK,40027.0,2013,39
OK,40027.0,2014,31
OK,40027.0,2015,44
OK,40031.0,2007,15
OK,40031.0,2010,13
OK,40031.0,2011,12
OK,40031.0,2013,10
OK,40031.0,2014,24
OK,40031.0,2015,12
OK,40037.0,2004,15
OK,40037.0,2006,18
OK,40037.0,2007,14
OK,40037.0,2008,17
OK,40037.0,2009,16
OK,40037.0,2010,16
OK,40037.0,2011,18
OK,40037.0,2012,11
OK,40037.0,2013,13
OK,40037.0,2014,19
OK,40037.0,2015,10
OK,40041.0,2014,12
OK,40047.0,2013,11
OK,40051.0,2004,10
OK,40051.0,2009,13
OK,40051.0,2012,18
OK,40051.0,2014,11
OK,40079.0,2009,10
OK,40079.0,2011,14
OK,40079.0,2012,10
OK,40079.0,2013,11
OK,40079.0,2014,10
OK,40079.0,2015,10
OK,40087.0,2015,10
OK,40089.0,2009,10
OK,40089.0,2012,10
OK,40097.0,2010,11
OK,40097.0,2014,10
OK,40097.0,2015,12
OK,40101.0,2004,14
OK,40101.0,2007,12
OK,40101.0,2008,16
OK,40101.0,2009,15
OK,40101.0,2010,16
OK,40101.0,2011,15
OK,40101.0,2012,12
OK,40101.0,2013,14
OK,40101.0,2014,28
OK,40101.0,2015,18
OK,40109.0,2003,75
OK,40109.0,2004,89
OK,40109.0,2005,73
OK,40109.0,2006,96
OK,40109.0,2007,130
OK,40109.0,2008,101
OK,40109.0,2009,108
OK,40109.0,2010,153
OK,40109.0,2011,142
OK,40109.0,2012,179
OK,40109.0,2013,167
OK,40109.0,2014,161
OK,40109.0,2015,136
OK,40111.0,2012,10
OK,40119.0,2009,10
OK,40119.0,2011,10
OK,40121.0,2009,13
OK,40121.0,2012,14
OK,40121.0,2014,16
OK,40123.0,2009,14
OK,40123.0,2011,14
OK,40125.0,2006,15
OK,40125.0,2007,12
OK,40125.0,2008,11
OK,40125.0,2009,20
OK,40125.0,2011,10
OK,40125.0,2012,11
OK,40125.0,2013,13
OK,40125.0,2015,11
OK,40131.0,2008,11
OK,40131.0,2009,11
OK,40131.0,2010,10
OK,40131.0,2014,12
OK,40131.0,2015,13
OK,40135.0,2009,15
OK,40135.0,2010,11
OK,40135.0,2013,16
OK,40135.0,2014,14
OK,40137.0,2012,16
OK,40143.0,2003,100
OK,40143.0,2004,99
OK,40143.0,2005,123
OK,40143.0,2006,113
OK,40143.0,2007,138
OK,40143.0,2008,116
OK,40143.0,2009,133
OK,40143.0,2010,140
OK,40143.0,2011,104
OK,40143.0,2012,108
OK,40143.0,2013,121
OK,40143.0,2014,118
OK,40143.0,2015,111
OK,40145.0,2005,11
OK,40145.0,2006,13
OK,40145.0,2007,17
OK,40145.0,2009,14
OK,40145.0,2010,20
OK,40145.0,2011,11
OK,40145.0,2012,15
OK,40145.0,2013,18
OK,40145.0,2014,20
OK,40145.0,2015,13
OK,40147.0,2011,11
OR,41005.0,2003,18
OR,41005.0,2004,16
OR,41005.0,2005,23
OR,41005.0,2006,34
OR,41005.0,2007,32
OR,41005.0,2008,25
OR,41005.0,2009,32
OR,41005.0,2010,43
OR,41005.0,2011,34
OR,41005.0,2012,22
OR,41005.0,2013,38
OR,41005.0,2014,46
OR,41005.0,2015,26
OR,41007.0,2011,11
OR,41017.0,2008,10
OR,41017.0,2010,17
OR,41017.0,2011,15
OR,41017.0,2013,13
OR,41017.0,2014,10
OR,41019.0,2003,10
OR,41019.0,2015,11
OR,41029.0,2003,17
OR,41029.0,2004,27
OR,41029.0,2005,21
OR,41029.0,2006,42
OR,41029.0,2007,10
OR,41029.0,2008,14
OR,41029.0,2009,13
OR,41029.0,2010,15
OR,41029.0,2011,22
OR,41029.0,2012,41
OR,41029.0,2013,20
OR,41029.0,2014,22
OR,41029.0,2015,32
OR,41033.0,2007,13
OR,41033.0,2014,12
OR,41033.0,2015,11
OR,41035.0,2015,10
OR,41039.0,2003,18
OR,41039.0,2004,36
OR,41039.0,2005,31
OR,41039.0,2006,50
OR,41039.0,2007,35
OR,41039.0,2008,39
OR,41039.0,2009,75
OR,41039.0,2010,50
OR,41039.0,2011,48
OR,41039.0,2012,34
OR,41039.0,2013,41
OR,41039.0,2014,58
OR,41039.0,2015,52
OR,41041.0,2014,12
OR,41043.0,2005,10
OR,41043.0,2006,10
OR,41043.0,2009,12
OR,41043.0,2010,12
OR,41043.0,2011,17
OR,41043.0,2012,11
OR,41043.0,2013,14
OR,41043.0,2014,23
OR,41043.0,2015,10
OR,41047.0,2003,10
OR,41047.0,2004,23
OR,41047.0,2005,11
OR,41047.0,2006,23
OR,41047.0,2007,29
OR,41047.0,2008,19
OR,41047.0,2009,29
OR,41047.0,2010,42
OR,41047.0,2011,24
OR,41047.0,2012,41
OR,41047.0,2013,12
OR,41047.0,2014,11
OR,41047.0,2015,26
OR,41051.0,2003,99
OR,41051.0,2004,107
OR,41051.0,2005,108
OR,41051.0,2006,130
OR,41051.0,2007,163
OR,41051.0,2008,135
OR,41051.0,2009,128
OR,41051.0,2010,121
OR,41051.0,2011,141
OR,41051.0,2012,121
OR,41051.0,2013,124
OR,41051.0,2014,121
OR,41051.0,2015,124
OR,41067.0,2003,17
OR,41067.0,2004,18
OR,41067.0,2005,33
OR,41067.0,2006,25
OR,41067.0,2007,37
OR,41067.0,2008,32
OR,41067.0,2009,32
OR,41067.0,2010,30
OR,41067.0,2011,45
OR,41067.0,2012,49
OR,41067.0,2013,43
OR,41067.0,2014,45
OR,41067.0,2015,41
OR,41071.0,2011,10
OR,41071.0,2015,10
PA,42001.0,2009,12
PA,42001.0,2010,10
PA,42003.0,2003,197
PA,42003.0,2004,195
PA,42003.0,2005,207
PA,42003.0,2006,137
PA,42003.0,2007,195
PA,42003.0,2008,222
PA,42003.0,2009,217
PA,42003.0,2010,231
PA,42003.0,2011,241
PA,42003.0,2012,276
PA,42003.0,2013,264
PA,42003.0,2014,314
PA,42003.0,2015,414
PA,42005.0,2006,14
PA,42005.0,2010,13
PA,42005.0,2011,15
PA,42005.0,2012,14
PA,42005.0,2013,14
PA,42005.0,2014,17
PA,42005.0,2015,26
PA,42007.0,2003,20
PA,42007.0,2004,18
PA,42007.0,2005,14
PA,42007.0,2006,17
PA,42007.0,2007,20
PA,42007.0,2008,18
PA,42007.0,2009,26
PA,42007.0,2010,24
PA,42007.0,2011,33
PA,42007.0,2012,31
